Files already downloaded and verified
Files already downloaded and verified
Epoch 1, lr 0.100000
20:20:23 train - loss: 0.2258, acc: 0.9225
Epoch 38, lr 1.141244
20:21:06 train - loss: 0.2345, acc: 0.9190
Epoch 39, lr 1.136890
20:21:49 train - loss: 0.2259, acc: 0.9234
Epoch 40, lr 1.132390
20:22:32 train - loss: 0.2207, acc: 0.9248
20:22:35 valid - loss: 0.6586, acc: 0.7929
Epoch 41, lr 1.127745
20:23:19 train - loss: 0.2407, acc: 0.9195
Epoch 42, lr 1.122955
20:24:02 train - loss: 0.2191, acc: 0.9251
Epoch 43, lr 1.118022
20:24:45 train - loss: 0.2134, acc: 0.9274
Epoch 44, lr 1.112948
20:25:28 train - loss: 0.2232, acc: 0.9239
Epoch 45, lr 1.107734
20:26:12 train - loss: 0.2143, acc: 0.9272
Epoch 46, lr 1.102381
20:26:55 train - loss: 0.2264, acc: 0.9230
Epoch 47, lr 1.096891
20:27:38 train - loss: 0.2037, acc: 0.9298
Epoch 48, lr 1.091266
20:28:21 train - loss: 0.2108, acc: 0.9273
Epoch 49, lr 1.085506
20:29:05 train - loss: 0.2196, acc: 0.9248
Epoch 50, lr 1.079613
20:29:48 train - loss: 0.2100, acc: 0.9289
20:29:51 valid - loss: 0.4445, acc: 0.8562
Epoch 51, lr 1.073590
20:30:35 train - loss: 0.2090, acc: 0.9289
Epoch 52, lr 1.067437
20:31:18 train - loss: 0.2157, acc: 0.9259
Epoch 53, lr 1.061156
20:32:01 train - loss: 0.2055, acc: 0.9293
Epoch 54, lr 1.054750
20:32:44 train - loss: 0.1957, acc: 0.9318
Epoch 55, lr 1.048219
20:33:28 train - loss: 0.2077, acc: 0.9288
Epoch 56, lr 1.041566
20:34:11 train - loss: 0.2069, acc: 0.9292
Epoch 57, lr 1.034793
20:34:54 train - loss: 0.2019, acc: 0.9302
Epoch 58, lr 1.027901
20:35:37 train - loss: 0.1948, acc: 0.9339
Epoch 59, lr 1.020891
20:36:21 train - loss: 0.1854, acc: 0.9357
Epoch 60, lr 1.013767
20:37:04 train - loss: 0.1949, acc: 0.9330
20:37:07 valid - loss: 0.5200, acc: 0.8345
Epoch 61, lr 1.006530
20:37:51 train - loss: 0.2030, acc: 0.9297
Epoch 62, lr 0.999182
20:38:34 train - loss: 0.1894, acc: 0.9362
Epoch 63, lr 0.991725
20:39:17 train - loss: 0.1773, acc: 0.9398
Epoch 64, lr 0.984161
20:40:01 train - loss: 0.1870, acc: 0.9358
Epoch 65, lr 0.976492
20:40:44 train - loss: 0.1901, acc: 0.9344
Epoch 66, lr 0.968721
20:41:27 train - loss: 0.1846, acc: 0.9355
Epoch 67, lr 0.960848
20:42:10 train - loss: 0.1856, acc: 0.9358
Epoch 68, lr 0.952877
20:42:53 train - loss: 0.1793, acc: 0.9383
Epoch 69, lr 0.944810
20:43:37 train - loss: 0.1828, acc: 0.9376
Epoch 70, lr 0.936649
20:44:20 train - loss: 0.1727, acc: 0.9408
20:44:23 valid - loss: 0.6564, acc: 0.8049
Epoch 71, lr 0.928395
20:45:06 train - loss: 0.1782, acc: 0.9386
Epoch 72, lr 0.920053
20:45:49 train - loss: 0.1713, acc: 0.9421
Epoch 73, lr 0.911622
20:46:32 train - loss: 0.1802, acc: 0.9381
Epoch 74, lr 0.903107
20:47:15 train - loss: 0.1762, acc: 0.9380
Epoch 75, lr 0.894509
20:47:58 train - loss: 0.1671, acc: 0.9428
Epoch 76, lr 0.885830
20:48:41 train - loss: 0.1724, acc: 0.9402
Epoch 77, lr 0.877074
20:49:24 train - loss: 0.1581, acc: 0.9459
Epoch 78, lr 0.868242
20:50:08 train - loss: 0.1715, acc: 0.9416
Epoch 79, lr 0.859337
20:50:51 train - loss: 0.1628, acc: 0.9438
Epoch 80, lr 0.850361
20:51:33 train - loss: 0.1619, acc: 0.9448
20:51:37 valid - loss: 0.5662, acc: 0.8331
Epoch 81, lr 0.841316
20:52:20 train - loss: 0.1583, acc: 0.9448
Epoch 82, lr 0.832206
20:53:03 train - loss: 0.1598, acc: 0.9445
Epoch 83, lr 0.823033
20:53:46 train - loss: 0.1586, acc: 0.9452
Epoch 84, lr 0.813798
20:54:30 train - loss: 0.1563, acc: 0.9461
Epoch 85, lr 0.804506
20:55:13 train - loss: 0.1584, acc: 0.9466
Epoch 86, lr 0.795157
20:55:56 train - loss: 0.1525, acc: 0.9478
Epoch 87, lr 0.785756
20:56:39 train - loss: 0.1507, acc: 0.9484
Epoch 88, lr 0.776303
20:57:22 train - loss: 0.1506, acc: 0.9484
Epoch 89, lr 0.766803
20:58:05 train - loss: 0.1501, acc: 0.9474
Epoch 90, lr 0.757257
20:58:48 train - loss: 0.1458, acc: 0.9501
20:58:52 valid - loss: 0.4543, acc: 0.8720
Epoch 91, lr 0.747669
20:59:35 train - loss: 0.1418, acc: 0.9521
Epoch 92, lr 0.738040
21:00:17 train - loss: 0.1429, acc: 0.9506
Epoch 93, lr 0.728373
21:01:00 train - loss: 0.1404, acc: 0.9514
Epoch 94, lr 0.718672
21:01:43 train - loss: 0.1361, acc: 0.9539
Epoch 95, lr 0.708938
21:02:26 train - loss: 0.1309, acc: 0.9552
Epoch 96, lr 0.699174
21:03:09 train - loss: 0.1377, acc: 0.9524
Epoch 97, lr 0.689384
21:03:52 train - loss: 0.1296, acc: 0.9560
Epoch 98, lr 0.679569
21:04:35 train - loss: 0.1301, acc: 0.9552
Epoch 99, lr 0.669733
21:05:18 train - loss: 0.1300, acc: 0.9548
Epoch 100, lr 0.659878
21:06:01 train - loss: 0.1211, acc: 0.9589
21:06:05 valid - loss: 0.3765, acc: 0.8871
Epoch 101, lr 0.650006
21:06:48 train - loss: 0.1224, acc: 0.9588
Epoch 102, lr 0.640121
21:07:31 train - loss: 0.1257, acc: 0.9564
Epoch 103, lr 0.630225
21:08:14 train - loss: 0.1182, acc: 0.9596
Epoch 104, lr 0.620321
21:08:56 train - loss: 0.1146, acc: 0.9601
Epoch 105, lr 0.610412
21:09:39 train - loss: 0.1190, acc: 0.9593
Epoch 106, lr 0.600500
21:10:22 train - loss: 0.1145, acc: 0.9604
Epoch 107, lr 0.590588
21:11:05 train - loss: 0.1131, acc: 0.9611
Epoch 108, lr 0.580679
21:11:48 train - loss: 0.1118, acc: 0.9614
Epoch 109, lr 0.570775
21:12:31 train - loss: 0.1041, acc: 0.9642
Epoch 110, lr 0.560879
21:13:13 train - loss: 0.1094, acc: 0.9629
21:13:17 valid - loss: 0.4603, acc: 0.8689
Epoch 111, lr 0.550994
21:14:00 train - loss: 0.1032, acc: 0.9652
Epoch 112, lr 0.541122
21:14:43 train - loss: 0.1018, acc: 0.9656
Epoch 113, lr 0.531267
21:15:26 train - loss: 0.1065, acc: 0.9640
Epoch 114, lr 0.521431
21:16:08 train - loss: 0.1006, acc: 0.9654
Epoch 115, lr 0.511616
21:16:51 train - loss: 0.0952, acc: 0.9676
Epoch 116, lr 0.501826
21:17:34 train - loss: 0.0977, acc: 0.9668
Epoch 117, lr 0.492062
21:18:17 train - loss: 0.0909, acc: 0.9698
Epoch 118, lr 0.482328
21:19:00 train - loss: 0.0896, acc: 0.9694
Epoch 119, lr 0.472627
21:19:44 train - loss: 0.0882, acc: 0.9698
Epoch 120, lr 0.462960
21:20:27 train - loss: 0.0841, acc: 0.9719
21:20:30 valid - loss: 0.4400, acc: 0.8824
Epoch 121, lr 0.453331
21:21:14 train - loss: 0.0872, acc: 0.9702
Epoch 122, lr 0.443743
21:21:57 train - loss: 0.0857, acc: 0.9709
Epoch 123, lr 0.434197
21:22:40 train - loss: 0.0851, acc: 0.9707
Epoch 124, lr 0.424697
21:23:23 train - loss: 0.0784, acc: 0.9732
Epoch 125, lr 0.415244
21:24:06 train - loss: 0.0773, acc: 0.9735
Epoch 126, lr 0.405843
21:24:48 train - loss: 0.0748, acc: 0.9749
Epoch 127, lr 0.396494
21:25:31 train - loss: 0.0755, acc: 0.9747
Epoch 128, lr 0.387202
21:26:14 train - loss: 0.0696, acc: 0.9766
Epoch 129, lr 0.377967
21:26:57 train - loss: 0.0677, acc: 0.9768
Epoch 130, lr 0.368794
21:27:40 train - loss: 0.0710, acc: 0.9760
21:27:44 valid - loss: 0.2880, acc: 0.9144
Epoch 131, lr 0.359684
21:28:27 train - loss: 0.0648, acc: 0.9781
Epoch 132, lr 0.350639
21:29:10 train - loss: 0.0640, acc: 0.9783
Epoch 133, lr 0.341663
21:29:52 train - loss: 0.0639, acc: 0.9782
Epoch 134, lr 0.332758
21:30:35 train - loss: 0.0588, acc: 0.9804
Epoch 135, lr 0.323926
21:31:18 train - loss: 0.0617, acc: 0.9798
Epoch 136, lr 0.315170
21:32:01 train - loss: 0.0561, acc: 0.9817
Epoch 137, lr 0.306491
21:32:44 train - loss: 0.0553, acc: 0.9819
Epoch 138, lr 0.297893
21:33:27 train - loss: 0.0511, acc: 0.9832
Epoch 139, lr 0.289378
21:34:10 train - loss: 0.0549, acc: 0.9818
Epoch 140, lr 0.280947
21:34:53 train - loss: 0.0515, acc: 0.9833
21:34:56 valid - loss: 0.2923, acc: 0.9165
Epoch 141, lr 0.272605
21:35:39 train - loss: 0.0491, acc: 0.9842
Epoch 142, lr 0.264351
21:36:22 train - loss: 0.0452, acc: 0.9849
Epoch 143, lr 0.256190
21:37:05 train - loss: 0.0426, acc: 0.9860
Epoch 144, lr 0.248123
21:37:48 train - loss: 0.0424, acc: 0.9856
Epoch 145, lr 0.240152
21:38:31 train - loss: 0.0427, acc: 0.9858
Epoch 146, lr 0.232279
21:39:14 train - loss: 0.0420, acc: 0.9867
Epoch 147, lr 0.224508
21:39:57 train - loss: 0.0366, acc: 0.9881
Epoch 148, lr 0.216839
21:40:40 train - loss: 0.0332, acc: 0.9895
Epoch 149, lr 0.209275
21:41:23 train - loss: 0.0296, acc: 0.9899
Epoch 150, lr 0.201818
21:42:05 train - loss: 0.0303, acc: 0.9905
21:42:09 valid - loss: 0.2691, acc: 0.9284
Epoch 151, lr 0.194470
21:42:52 train - loss: 0.0300, acc: 0.9902
Epoch 152, lr 0.187233
21:43:35 train - loss: 0.0282, acc: 0.9911
Epoch 153, lr 0.180109
21:44:18 train - loss: 0.0295, acc: 0.9909
Epoch 154, lr 0.173099
21:45:01 train - loss: 0.0242, acc: 0.9930
Epoch 155, lr 0.166207
21:45:44 train - loss: 0.0198, acc: 0.9940
Epoch 156, lr 0.159434
21:46:27 train - loss: 0.0243, acc: 0.9923
Epoch 157, lr 0.152781
21:47:10 train - loss: 0.0210, acc: 0.9939
Epoch 158, lr 0.146250
21:47:53 train - loss: 0.0185, acc: 0.9943
Epoch 159, lr 0.139844
21:48:36 train - loss: 0.0189, acc: 0.9941
Epoch 160, lr 0.133563
21:49:19 train - loss: 0.0199, acc: 0.9940
21:49:23 valid - loss: 0.2311, acc: 0.9440
Epoch 161, lr 0.127410
21:50:06 train - loss: 0.0162, acc: 0.9950
Epoch 162, lr 0.121387
21:50:49 train - loss: 0.0146, acc: 0.9958
Epoch 163, lr 0.115494
21:51:32 train - loss: 0.0103, acc: 0.9973
Epoch 164, lr 0.109734
21:52:15 train - loss: 0.0088, acc: 0.9977
Epoch 165, lr 0.104109
21:52:58 train - loss: 0.0078, acc: 0.9979
Epoch 166, lr 0.098619
21:53:40 train - loss: 0.0065, acc: 0.9984
Epoch 167, lr 0.093266
21:54:23 train - loss: 0.0063, acc: 0.9986
Epoch 168, lr 0.088052
21:55:05 train - loss: 0.0053, acc: 0.9991
Epoch 169, lr 0.082978
21:55:48 train - loss: 0.0052, acc: 0.9988
Epoch 170, lr 0.078045
21:56:31 train - loss: 0.0036, acc: 0.9994
21:56:34 valid - loss: 0.2065, acc: 0.9510
Epoch 171, lr 0.073255
21:57:17 train - loss: 0.0027, acc: 0.9997
Epoch 172, lr 0.068610
21:58:00 train - loss: 0.0026, acc: 0.9996
Epoch 173, lr 0.064110
21:58:43 train - loss: 0.0026, acc: 0.9996
Epoch 174, lr 0.059756
21:59:25 train - loss: 0.0027, acc: 0.9997
Epoch 175, lr 0.055551
22:00:08 train - loss: 0.0022, acc: 0.9998
Epoch 176, lr 0.051494
22:00:51 train - loss: 0.0017, acc: 1.0000
Epoch 177, lr 0.047587
22:01:34 train - loss: 0.0015, acc: 0.9999
Epoch 178, lr 0.043832
22:02:17 train - loss: 0.0017, acc: 0.9999
Epoch 179, lr 0.040229
22:02:59 train - loss: 0.0014, acc: 1.0000
Epoch 180, lr 0.036779
22:03:42 train - loss: 0.0014, acc: 1.0000
22:03:45 valid - loss: 0.1814, acc: 0.9570
Epoch 181, lr 0.033483
22:04:28 train - loss: 0.0013, acc: 1.0000
Epoch 182, lr 0.030342
22:05:11 train - loss: 0.0013, acc: 1.0000
Epoch 183, lr 0.027357
22:05:54 train - loss: 0.0013, acc: 1.0000
Epoch 184, lr 0.024528
22:06:37 train - loss: 0.0014, acc: 1.0000
Epoch 185, lr 0.021857
22:07:20 train - loss: 0.0013, acc: 1.0000
Epoch 186, lr 0.019345
22:08:02 train - loss: 0.0014, acc: 1.0000
Epoch 187, lr 0.016991
22:08:45 train - loss: 0.0014, acc: 1.0000
Epoch 188, lr 0.014796
22:09:28 train - loss: 0.0013, acc: 1.0000
Epoch 189, lr 0.012762
22:10:11 train - loss: 0.0013, acc: 1.0000
Epoch 190, lr 0.010889
22:10:54 train - loss: 0.0014, acc: 1.0000
22:10:57 valid - loss: 0.1874, acc: 0.9540
Epoch 191, lr 0.009176
22:11:40 train - loss: 0.0013, acc: 1.0000
Epoch 192, lr 0.007626
22:12:23 train - loss: 0.0013, acc: 1.0000
Epoch 193, lr 0.006237
22:13:05 train - loss: 0.0013, acc: 1.0000
Epoch 194, lr 0.005011
22:13:48 train - loss: 0.0013, acc: 1.0000
Epoch 195, lr 0.003948
22:14:31 train - loss: 0.0013, acc: 1.0000
Epoch 196, lr 0.003048
22:15:13 train - loss: 0.0013, acc: 1.0000
Epoch 197, lr 0.002311
22:15:56 train - loss: 0.0014, acc: 1.0000
Epoch 198, lr 0.001737
22:16:39 train - loss: 0.0013, acc: 1.0000
Epoch 199, lr 0.001328
22:17:22 train - loss: 0.0013, acc: 1.0000
Epoch 200, lr 0.001082
22:18:04 train - loss: 0.0013, acc: 1.0000
22:18:08 valid - loss: 0.1782, acc: 0.9577
