Files already downloaded and verified
Files already downloaded and verified
Epoch 1, lr 0.100000
Epoch 32, lr 0.789707
14:31:01 train - loss: 1.2802, acc: 0.6946
Epoch 33, lr 0.788708
14:31:29 train - loss: 1.2961, acc: 0.6841
Epoch 34, lr 0.787663
14:31:57 train - loss: 1.3641, acc: 0.6547
Epoch 35, lr 0.786573
14:32:25 train - loss: 1.2281, acc: 0.7157
Epoch 36, lr 0.785438
14:32:52 train - loss: 1.2680, acc: 0.7007
Epoch 37, lr 0.784258
14:33:20 train - loss: 1.3154, acc: 0.6686
Epoch 38, lr 0.783032
14:33:48 train - loss: 1.2958, acc: 0.6754
Epoch 39, lr 0.781762
14:34:16 train - loss: 1.3022, acc: 0.6748
Epoch 40, lr 0.780447
14:34:43 train - loss: 1.2980, acc: 0.6834
14:34:45 valid - loss: 0.7622, acc: 0.8958
Epoch 41, lr 0.779087
14:35:13 train - loss: 1.2143, acc: 0.7195
Epoch 42, lr 0.777683
14:35:41 train - loss: 1.3030, acc: 0.6785
Epoch 43, lr 0.776235
14:36:09 train - loss: 1.3518, acc: 0.6425
Epoch 44, lr 0.774743
14:36:37 train - loss: 1.2458, acc: 0.7020
Epoch 45, lr 0.773206
14:37:04 train - loss: 1.3139, acc: 0.6724
Epoch 46, lr 0.771626
14:37:32 train - loss: 1.2634, acc: 0.6973
Epoch 47, lr 0.770003
14:38:00 train - loss: 1.2514, acc: 0.7023
Epoch 48, lr 0.768336
14:38:28 train - loss: 1.3034, acc: 0.6771
Epoch 49, lr 0.766625
14:38:55 train - loss: 1.3120, acc: 0.6644
Epoch 50, lr 0.764872
14:39:23 train - loss: 1.3017, acc: 0.6710
14:39:25 valid - loss: 0.8017, acc: 0.8972
Epoch 51, lr 0.763076
14:39:53 train - loss: 1.2485, acc: 0.6997
Epoch 52, lr 0.761238
14:40:21 train - loss: 1.2354, acc: 0.7069
Epoch 53, lr 0.759357
14:40:49 train - loss: 1.2466, acc: 0.6956
Epoch 54, lr 0.757434
14:41:17 train - loss: 1.2862, acc: 0.6877
Epoch 55, lr 0.755469
14:41:44 train - loss: 1.1989, acc: 0.7225
Epoch 56, lr 0.753463
14:42:12 train - loss: 1.2028, acc: 0.7210
Epoch 57, lr 0.751415
14:42:40 train - loss: 1.2261, acc: 0.7160
Epoch 58, lr 0.749326
14:43:08 train - loss: 1.3107, acc: 0.6700
Epoch 59, lr 0.747196
14:43:36 train - loss: 1.2049, acc: 0.7153
Epoch 60, lr 0.745026
14:44:04 train - loss: 1.2609, acc: 0.6879
14:44:06 valid - loss: 0.7047, acc: 0.9160
Epoch 61, lr 0.742814
14:44:34 train - loss: 1.3263, acc: 0.6552
Epoch 62, lr 0.740563
14:45:02 train - loss: 1.2467, acc: 0.6966
Epoch 63, lr 0.738272
14:45:29 train - loss: 1.1627, acc: 0.7449
Epoch 64, lr 0.735941
14:45:57 train - loss: 1.2396, acc: 0.7068
Epoch 65, lr 0.733571
14:46:25 train - loss: 1.2567, acc: 0.6949
Epoch 66, lr 0.731162
14:46:53 train - loss: 1.2611, acc: 0.6891
Epoch 67, lr 0.728714
14:47:20 train - loss: 1.2556, acc: 0.6921
Epoch 68, lr 0.726227
14:47:48 train - loss: 1.1712, acc: 0.7381
Epoch 69, lr 0.723702
14:48:16 train - loss: 1.2288, acc: 0.7099
Epoch 70, lr 0.721140
14:48:44 train - loss: 1.2832, acc: 0.6717
14:48:46 valid - loss: 0.7383, acc: 0.9176
Epoch 71, lr 0.718539
14:49:14 train - loss: 1.2422, acc: 0.6929
Epoch 72, lr 0.715901
14:49:42 train - loss: 1.2132, acc: 0.7120
Epoch 73, lr 0.713227
14:50:09 train - loss: 1.2714, acc: 0.6847
Epoch 74, lr 0.710515
14:50:37 train - loss: 1.2320, acc: 0.7019
Epoch 75, lr 0.707768
14:51:05 train - loss: 1.2858, acc: 0.6727
Epoch 76, lr 0.704984
14:51:33 train - loss: 1.2317, acc: 0.7000
Epoch 77, lr 0.702164
14:52:01 train - loss: 1.1351, acc: 0.7561
Epoch 78, lr 0.699309
14:52:28 train - loss: 1.2722, acc: 0.6872
Epoch 79, lr 0.696419
14:52:56 train - loss: 1.2693, acc: 0.6828
Epoch 80, lr 0.693494
14:53:24 train - loss: 1.2340, acc: 0.7045
14:53:26 valid - loss: 0.6925, acc: 0.9227
Epoch 81, lr 0.690535
14:53:54 train - loss: 1.1338, acc: 0.7452
Epoch 82, lr 0.687542
14:54:22 train - loss: 1.1966, acc: 0.7188
Epoch 83, lr 0.684515
14:54:50 train - loss: 1.1597, acc: 0.7364
Epoch 84, lr 0.681455
14:55:17 train - loss: 1.1268, acc: 0.7526
Epoch 85, lr 0.678362
14:55:45 train - loss: 1.2419, acc: 0.6961
Epoch 86, lr 0.675236
14:56:13 train - loss: 1.2950, acc: 0.6679
Epoch 87, lr 0.672078
14:56:41 train - loss: 1.2857, acc: 0.6754
Epoch 88, lr 0.668888
14:57:08 train - loss: 1.2092, acc: 0.7160
Epoch 89, lr 0.665667
14:57:36 train - loss: 1.2605, acc: 0.6806
Epoch 90, lr 0.662414
14:58:04 train - loss: 1.2010, acc: 0.7157
14:58:06 valid - loss: 0.8525, acc: 0.9131
Epoch 91, lr 0.659131
14:58:34 train - loss: 1.2313, acc: 0.6958
Epoch 92, lr 0.655817
14:59:02 train - loss: 1.2168, acc: 0.7144
Epoch 93, lr 0.652474
14:59:30 train - loss: 1.2387, acc: 0.6961
Epoch 94, lr 0.649101
14:59:57 train - loss: 1.2678, acc: 0.6780
Epoch 95, lr 0.645698
15:00:25 train - loss: 1.2276, acc: 0.7015
Epoch 96, lr 0.642267
15:00:53 train - loss: 1.1938, acc: 0.7205
Epoch 97, lr 0.638808
15:01:21 train - loss: 1.1652, acc: 0.7429
Epoch 98, lr 0.635320
15:01:48 train - loss: 1.1960, acc: 0.7288
Epoch 99, lr 0.631805
15:02:16 train - loss: 1.1175, acc: 0.7534
Epoch 100, lr 0.628263
15:02:44 train - loss: 1.1722, acc: 0.7326
15:02:46 valid - loss: 0.6699, acc: 0.9290
Epoch 101, lr 0.624694
15:03:14 train - loss: 1.1469, acc: 0.7449
Epoch 102, lr 0.621099
15:03:42 train - loss: 1.1747, acc: 0.7249
Epoch 103, lr 0.617478
15:04:10 train - loss: 1.2399, acc: 0.6867
Epoch 104, lr 0.613831
15:04:37 train - loss: 1.1859, acc: 0.7225
Epoch 105, lr 0.610160
15:05:05 train - loss: 1.1937, acc: 0.7170
Epoch 106, lr 0.606464
15:05:33 train - loss: 1.1736, acc: 0.7296
Epoch 107, lr 0.602743
15:06:01 train - loss: 1.1870, acc: 0.7299
Epoch 108, lr 0.598999
15:06:29 train - loss: 1.1941, acc: 0.7212
Epoch 109, lr 0.595232
15:06:56 train - loss: 1.1663, acc: 0.7424
Epoch 110, lr 0.591442
15:07:24 train - loss: 1.2048, acc: 0.7077
15:07:26 valid - loss: 0.8285, acc: 0.9149
Epoch 111, lr 0.587629
15:07:54 train - loss: 1.1936, acc: 0.7157
Epoch 112, lr 0.583795
15:08:22 train - loss: 1.2233, acc: 0.6963
Epoch 113, lr 0.579938
15:08:50 train - loss: 1.1278, acc: 0.7563
Epoch 114, lr 0.576061
15:09:18 train - loss: 1.1564, acc: 0.7319
Epoch 115, lr 0.572164
15:09:46 train - loss: 1.1754, acc: 0.7230
Epoch 116, lr 0.568246
15:10:13 train - loss: 1.2056, acc: 0.7109
Epoch 117, lr 0.564308
15:10:41 train - loss: 1.1901, acc: 0.7247
Epoch 118, lr 0.560351
15:11:09 train - loss: 1.1993, acc: 0.7137
Epoch 119, lr 0.556376
15:11:37 train - loss: 1.2091, acc: 0.7177
Epoch 120, lr 0.552382
15:12:05 train - loss: 1.2030, acc: 0.7167
15:12:07 valid - loss: 0.6691, acc: 0.9310
Epoch 121, lr 0.548370
15:12:35 train - loss: 1.1356, acc: 0.7481
Epoch 122, lr 0.544341
15:13:02 train - loss: 1.1992, acc: 0.7143
Epoch 123, lr 0.540295
15:13:30 train - loss: 1.2082, acc: 0.7115
Epoch 124, lr 0.536233
15:13:58 train - loss: 1.1621, acc: 0.7373
Epoch 125, lr 0.532155
15:14:26 train - loss: 1.2050, acc: 0.7092
Epoch 126, lr 0.528061
15:14:54 train - loss: 1.1475, acc: 0.7488
Epoch 127, lr 0.523952
15:15:21 train - loss: 1.2205, acc: 0.6998
Epoch 128, lr 0.519829
15:15:49 train - loss: 1.1659, acc: 0.7316
Epoch 129, lr 0.515692
15:16:17 train - loss: 1.1573, acc: 0.7298
Epoch 130, lr 0.511541
15:16:45 train - loss: 1.1893, acc: 0.7077
15:16:47 valid - loss: 0.7669, acc: 0.9340
Epoch 131, lr 0.507378
15:17:15 train - loss: 1.2174, acc: 0.6954
Epoch 132, lr 0.503201
15:17:43 train - loss: 1.2230, acc: 0.7084
Epoch 133, lr 0.499013
15:18:10 train - loss: 1.2030, acc: 0.7109
Epoch 134, lr 0.494813
15:18:38 train - loss: 1.1667, acc: 0.7257
Epoch 135, lr 0.490602
15:19:06 train - loss: 1.2139, acc: 0.6937
Epoch 136, lr 0.486381
15:19:34 train - loss: 1.1553, acc: 0.7317
Epoch 137, lr 0.482149
15:20:02 train - loss: 1.1491, acc: 0.7352
Epoch 138, lr 0.477908
15:20:29 train - loss: 1.1716, acc: 0.7254
Epoch 139, lr 0.473658
15:20:57 train - loss: 1.2543, acc: 0.6835
Epoch 140, lr 0.469399
15:21:25 train - loss: 1.1649, acc: 0.7311
15:21:27 valid - loss: 0.7609, acc: 0.9378
Epoch 141, lr 0.465132
15:21:55 train - loss: 1.1667, acc: 0.7240
Epoch 142, lr 0.460857
15:22:23 train - loss: 1.1286, acc: 0.7470
Epoch 143, lr 0.456576
15:22:51 train - loss: 1.2171, acc: 0.6982
Epoch 144, lr 0.452288
15:23:18 train - loss: 1.1587, acc: 0.7273
Epoch 145, lr 0.447993
15:23:46 train - loss: 1.1487, acc: 0.7346
Epoch 146, lr 0.443694
15:24:14 train - loss: 1.1468, acc: 0.7301
Epoch 147, lr 0.439389
15:24:42 train - loss: 1.2174, acc: 0.7045
Epoch 148, lr 0.435079
15:25:10 train - loss: 1.2159, acc: 0.6920
Epoch 149, lr 0.430766
15:25:38 train - loss: 1.1800, acc: 0.7116
Epoch 150, lr 0.426449
15:26:05 train - loss: 1.1946, acc: 0.7126
15:26:07 valid - loss: 0.6560, acc: 0.9376
Epoch 151, lr 0.422128
15:26:35 train - loss: 1.1785, acc: 0.7154
Epoch 152, lr 0.417806
15:27:03 train - loss: 1.0593, acc: 0.7841
Epoch 153, lr 0.413481
15:27:31 train - loss: 1.1183, acc: 0.7484
Epoch 154, lr 0.409155
15:27:58 train - loss: 1.1665, acc: 0.7284
Epoch 155, lr 0.404828
15:28:26 train - loss: 1.2066, acc: 0.7053
Epoch 156, lr 0.400500
15:28:54 train - loss: 1.1625, acc: 0.7163
Epoch 157, lr 0.396172
15:29:22 train - loss: 1.1458, acc: 0.7349
Epoch 158, lr 0.391845
15:29:49 train - loss: 1.1461, acc: 0.7253
Epoch 159, lr 0.387519
15:30:17 train - loss: 1.1838, acc: 0.7129
Epoch 160, lr 0.383194
15:30:45 train - loss: 1.1804, acc: 0.7107
15:30:47 valid - loss: 0.7645, acc: 0.9385
Epoch 161, lr 0.378872
15:31:15 train - loss: 1.1640, acc: 0.7266
Epoch 162, lr 0.374551
15:31:43 train - loss: 1.2046, acc: 0.7070
Epoch 163, lr 0.370234
15:32:11 train - loss: 1.1535, acc: 0.7336
Epoch 164, lr 0.365921
15:32:38 train - loss: 1.0922, acc: 0.7570
Epoch 165, lr 0.361611
15:33:06 train - loss: 1.0596, acc: 0.7735
Epoch 166, lr 0.357306
15:33:34 train - loss: 1.1437, acc: 0.7344
Epoch 167, lr 0.353007
15:34:02 train - loss: 1.1384, acc: 0.7329
Epoch 168, lr 0.348712
15:34:29 train - loss: 1.1248, acc: 0.7468
Epoch 169, lr 0.344424
15:34:57 train - loss: 1.0970, acc: 0.7635
Epoch 170, lr 0.340143
15:35:25 train - loss: 1.1401, acc: 0.7315
15:35:27 valid - loss: 0.6944, acc: 0.9409
Epoch 171, lr 0.335868
15:35:55 train - loss: 1.0942, acc: 0.7547
Epoch 172, lr 0.331601
15:36:23 train - loss: 1.1284, acc: 0.7435
Epoch 173, lr 0.327342
15:36:51 train - loss: 1.1185, acc: 0.7413
Epoch 174, lr 0.323092
15:37:19 train - loss: 1.1822, acc: 0.7096
Epoch 175, lr 0.318851
15:37:46 train - loss: 1.1344, acc: 0.7366
Epoch 176, lr 0.314619
15:38:14 train - loss: 1.1758, acc: 0.7110
Epoch 177, lr 0.310398
15:38:42 train - loss: 1.0661, acc: 0.7635
Epoch 178, lr 0.306187
15:39:10 train - loss: 1.1822, acc: 0.7083
Epoch 179, lr 0.301987
15:39:38 train - loss: 1.1499, acc: 0.7223
Epoch 180, lr 0.297799
15:40:05 train - loss: 1.1130, acc: 0.7474
15:40:08 valid - loss: 0.7157, acc: 0.9411
Epoch 181, lr 0.293622
15:40:36 train - loss: 1.1910, acc: 0.7014
Epoch 182, lr 0.289459
15:41:03 train - loss: 1.1185, acc: 0.7510
Epoch 183, lr 0.285308
15:41:31 train - loss: 1.1159, acc: 0.7416
Epoch 184, lr 0.281171
15:41:59 train - loss: 1.0987, acc: 0.7512
Epoch 185, lr 0.277048
15:42:27 train - loss: 1.1151, acc: 0.7477
Epoch 186, lr 0.272939
15:42:54 train - loss: 1.1757, acc: 0.7056
Epoch 187, lr 0.268845
15:43:22 train - loss: 1.1800, acc: 0.7066
Epoch 188, lr 0.264767
15:43:50 train - loss: 1.1330, acc: 0.7198
Epoch 189, lr 0.260705
15:44:18 train - loss: 0.9970, acc: 0.8084
Epoch 190, lr 0.256659
15:44:46 train - loss: 1.0852, acc: 0.7558
15:44:48 valid - loss: 0.6429, acc: 0.9419
Epoch 191, lr 0.252630
15:45:16 train - loss: 1.1554, acc: 0.7210
Epoch 192, lr 0.248618
15:45:44 train - loss: 1.1472, acc: 0.7256
Epoch 193, lr 0.244624
15:46:11 train - loss: 1.1373, acc: 0.7231
Epoch 194, lr 0.240649
15:46:39 train - loss: 1.0933, acc: 0.7698
Epoch 195, lr 0.236692
15:47:07 train - loss: 1.1133, acc: 0.7392
Epoch 196, lr 0.232754
15:47:35 train - loss: 1.1118, acc: 0.7391
Epoch 197, lr 0.228836
15:48:03 train - loss: 1.1077, acc: 0.7460
Epoch 198, lr 0.224939
15:48:30 train - loss: 1.1072, acc: 0.7508
Epoch 199, lr 0.221062
15:48:58 train - loss: 1.0850, acc: 0.7537
Epoch 200, lr 0.217205
15:49:26 train - loss: 1.0428, acc: 0.7737
15:49:28 valid - loss: 0.8199, acc: 0.9407
Epoch 201, lr 0.213371
15:49:56 train - loss: 1.1001, acc: 0.7514
Epoch 202, lr 0.209558
15:50:24 train - loss: 1.1299, acc: 0.7317
Epoch 203, lr 0.205768
15:50:51 train - loss: 1.1660, acc: 0.7084
Epoch 204, lr 0.202001
15:51:19 train - loss: 1.0918, acc: 0.7491
Epoch 205, lr 0.198257
15:51:47 train - loss: 1.0760, acc: 0.7656
Epoch 206, lr 0.194536
15:52:15 train - loss: 1.1519, acc: 0.7177
Epoch 207, lr 0.190840
15:52:42 train - loss: 1.1089, acc: 0.7459
Epoch 208, lr 0.187169
15:53:10 train - loss: 1.0901, acc: 0.7523
Epoch 209, lr 0.183522
15:53:38 train - loss: 1.1732, acc: 0.6988
Epoch 210, lr 0.179901
15:54:06 train - loss: 1.0797, acc: 0.7598
15:54:08 valid - loss: 0.6739, acc: 0.9488
Epoch 211, lr 0.176306
15:54:36 train - loss: 1.1321, acc: 0.7247
Epoch 212, lr 0.172737
15:55:04 train - loss: 1.1814, acc: 0.6991
Epoch 213, lr 0.169195
15:55:31 train - loss: 1.0840, acc: 0.7496
Epoch 214, lr 0.165680
15:55:59 train - loss: 1.0284, acc: 0.7797
Epoch 215, lr 0.162192
15:56:27 train - loss: 1.0951, acc: 0.7470
Epoch 216, lr 0.158733
15:56:55 train - loss: 1.1148, acc: 0.7357
Epoch 217, lr 0.155302
15:57:23 train - loss: 1.1070, acc: 0.7407
Epoch 218, lr 0.151899
15:57:50 train - loss: 1.0855, acc: 0.7552
Epoch 219, lr 0.148526
15:58:18 train - loss: 1.1360, acc: 0.7193
Epoch 220, lr 0.145183
15:58:46 train - loss: 1.0948, acc: 0.7458
15:58:48 valid - loss: 0.8103, acc: 0.9421
Epoch 221, lr 0.141869
15:59:16 train - loss: 1.0697, acc: 0.7613
Epoch 222, lr 0.138586
15:59:44 train - loss: 1.1068, acc: 0.7402
Epoch 223, lr 0.135333
16:00:12 train - loss: 1.0452, acc: 0.7749
Epoch 224, lr 0.132112
16:00:40 train - loss: 1.0627, acc: 0.7624
Epoch 225, lr 0.128922
16:01:08 train - loss: 1.0632, acc: 0.7592
Epoch 226, lr 0.125764
16:01:35 train - loss: 1.1077, acc: 0.7357
Epoch 227, lr 0.122638
16:02:03 train - loss: 1.0911, acc: 0.7440
Epoch 228, lr 0.119545
16:02:31 train - loss: 1.1077, acc: 0.7340
Epoch 229, lr 0.116485
16:02:59 train - loss: 1.0849, acc: 0.7535
Epoch 230, lr 0.113458
16:03:27 train - loss: 1.0884, acc: 0.7453
16:03:29 valid - loss: 0.8075, acc: 0.9456
Epoch 231, lr 0.110465
16:03:57 train - loss: 0.9931, acc: 0.8013
Epoch 232, lr 0.107506
16:04:25 train - loss: 1.1330, acc: 0.7165
Epoch 233, lr 0.104581
16:04:52 train - loss: 1.0680, acc: 0.7604
Epoch 234, lr 0.101691
16:05:20 train - loss: 1.0598, acc: 0.7499
Epoch 235, lr 0.098836
16:05:48 train - loss: 1.0391, acc: 0.7764
Epoch 236, lr 0.096016
16:06:16 train - loss: 1.0616, acc: 0.7602
Epoch 237, lr 0.093232
16:06:43 train - loss: 1.0745, acc: 0.7538
Epoch 238, lr 0.090485
16:07:11 train - loss: 1.0882, acc: 0.7482
Epoch 239, lr 0.087773
16:07:39 train - loss: 1.1278, acc: 0.7189
Epoch 240, lr 0.085099
16:08:07 train - loss: 1.1011, acc: 0.7322
16:08:09 valid - loss: 0.6389, acc: 0.9549
Epoch 241, lr 0.082461
16:08:37 train - loss: 1.0110, acc: 0.7837
Epoch 242, lr 0.079860
16:09:04 train - loss: 1.0989, acc: 0.7342
Epoch 243, lr 0.077298
16:09:32 train - loss: 1.0465, acc: 0.7713
Epoch 244, lr 0.074773
16:10:00 train - loss: 1.0810, acc: 0.7486
Epoch 245, lr 0.072286
16:10:28 train - loss: 1.0600, acc: 0.7567
Epoch 246, lr 0.069838
16:10:56 train - loss: 1.0955, acc: 0.7394
Epoch 247, lr 0.067429
16:11:23 train - loss: 1.1137, acc: 0.7177
Epoch 248, lr 0.065059
16:11:51 train - loss: 1.0466, acc: 0.7506
Epoch 249, lr 0.062728
16:12:19 train - loss: 1.0467, acc: 0.7607
Epoch 250, lr 0.060437
16:12:47 train - loss: 1.0916, acc: 0.7333
16:12:49 valid - loss: 0.7567, acc: 0.9544
Epoch 251, lr 0.058186
16:13:17 train - loss: 1.0822, acc: 0.7453
Epoch 252, lr 0.055974
16:13:44 train - loss: 1.0424, acc: 0.7685
Epoch 253, lr 0.053804
16:14:12 train - loss: 1.1069, acc: 0.7209
Epoch 254, lr 0.051674
16:14:40 train - loss: 1.0630, acc: 0.7482
Epoch 255, lr 0.049585
16:15:08 train - loss: 1.0542, acc: 0.7593
Epoch 256, lr 0.047537
16:15:35 train - loss: 1.1080, acc: 0.7199
Epoch 257, lr 0.045531
16:16:03 train - loss: 1.1155, acc: 0.7307
Epoch 258, lr 0.043566
16:16:31 train - loss: 1.0939, acc: 0.7307
Epoch 259, lr 0.041643
16:16:59 train - loss: 1.0424, acc: 0.7536
Epoch 260, lr 0.039762
16:17:26 train - loss: 1.0431, acc: 0.7593
16:17:29 valid - loss: 0.6064, acc: 0.9618
Epoch 261, lr 0.037924
16:17:56 train - loss: 1.0403, acc: 0.7716
Epoch 262, lr 0.036128
16:18:24 train - loss: 1.0197, acc: 0.7775
Epoch 263, lr 0.034375
16:18:52 train - loss: 1.0044, acc: 0.7746
Epoch 264, lr 0.032664
16:19:20 train - loss: 1.0000, acc: 0.7816
Epoch 265, lr 0.030997
16:19:47 train - loss: 1.0295, acc: 0.7593
Epoch 266, lr 0.029374
16:20:15 train - loss: 1.0141, acc: 0.7690
Epoch 267, lr 0.027794
16:20:43 train - loss: 1.0301, acc: 0.7795
Epoch 268, lr 0.026257
16:21:11 train - loss: 1.0523, acc: 0.7603
Epoch 269, lr 0.024765
16:21:39 train - loss: 1.0607, acc: 0.7527
Epoch 270, lr 0.023317
16:22:06 train - loss: 1.0361, acc: 0.7613
16:22:08 valid - loss: 0.6249, acc: 0.9637
Epoch 271, lr 0.021913
16:22:36 train - loss: 1.0387, acc: 0.7563
Epoch 272, lr 0.020553
16:23:04 train - loss: 1.0491, acc: 0.7427
Epoch 273, lr 0.019238
16:23:32 train - loss: 0.9707, acc: 0.7985
Epoch 274, lr 0.017968
16:23:59 train - loss: 1.1050, acc: 0.7222
Epoch 275, lr 0.016742
16:24:27 train - loss: 1.0962, acc: 0.7319
Epoch 276, lr 0.015562
16:24:55 train - loss: 1.0504, acc: 0.7583
Epoch 277, lr 0.014427
16:25:23 train - loss: 1.0492, acc: 0.7501
Epoch 278, lr 0.013337
16:25:50 train - loss: 0.9768, acc: 0.8015
Epoch 279, lr 0.012292
16:26:18 train - loss: 1.0896, acc: 0.7252
Epoch 280, lr 0.011293
16:26:46 train - loss: 1.0835, acc: 0.7298
16:26:48 valid - loss: 0.6813, acc: 0.9595
Epoch 281, lr 0.010340
16:27:16 train - loss: 1.0219, acc: 0.7655
Epoch 282, lr 0.009433
16:27:44 train - loss: 1.0486, acc: 0.7561
Epoch 283, lr 0.008571
16:28:11 train - loss: 1.0736, acc: 0.7373
Epoch 284, lr 0.007756
16:28:39 train - loss: 1.0744, acc: 0.7247
Epoch 285, lr 0.006986
16:29:07 train - loss: 1.0368, acc: 0.7481
Epoch 286, lr 0.006263
16:29:35 train - loss: 1.0640, acc: 0.7328
Epoch 287, lr 0.005586
16:30:03 train - loss: 0.9920, acc: 0.7949
Epoch 288, lr 0.004955
16:30:30 train - loss: 1.0726, acc: 0.7414
Epoch 289, lr 0.004371
16:30:58 train - loss: 1.0383, acc: 0.7669
Epoch 290, lr 0.003833
16:31:26 train - loss: 1.0407, acc: 0.7609
16:31:28 valid - loss: 0.7210, acc: 0.9606
Epoch 291, lr 0.003342
16:31:56 train - loss: 1.0431, acc: 0.7482
Epoch 292, lr 0.002897
16:32:24 train - loss: 1.0277, acc: 0.7768
Epoch 293, lr 0.002499
16:32:52 train - loss: 1.0595, acc: 0.7385
Epoch 294, lr 0.002148
16:33:19 train - loss: 1.0383, acc: 0.7593
Epoch 295, lr 0.001844
16:33:47 train - loss: 1.0336, acc: 0.7569
Epoch 296, lr 0.001586
16:34:15 train - loss: 1.0798, acc: 0.7209
Epoch 297, lr 0.001375
16:34:43 train - loss: 0.9826, acc: 0.7907
Epoch 298, lr 0.001211
16:35:11 train - loss: 1.0419, acc: 0.7546
Epoch 299, lr 0.001094
16:35:38 train - loss: 1.0593, acc: 0.7439
Epoch 300, lr 0.001023
16:36:06 train - loss: 1.0920, acc: 0.7176
16:36:08 valid - loss: 0.7966, acc: 0.9528
